time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492448011.3396184,-0.12533,2.064450724576366,155.48886807616728,-0.99211,-0.16684846002763107,-1034.2654586328654,0.52,-1.126922802579159,0.5109171213497307
1492448011.3971195,-0.15643,2.0581049018177913,121.83966177121133,-0.98769,-0.21998948060700385,-1037.6678431628295,0.525,-1.0953132171698883,0.526213725550361
1492448011.4540534,-0.18738,2.04983178311275,87.60700154471058,-0.98229,-0.27819893506985155,-1052.7431238367983,0.53,-1.0616542801103837,0.5447507144961677
1492448011.5133817,-0.21814,2.0409436142185897,55.98754571468061,-0.97592,-0.326655449869048,-1042.780474189098,0.535,-1.0363786695979584,0.5398014841210161
1492448011.5752938,-0.24869,2.033047353865516,30.499377621214848,-0.96858,-0.3601348730620143,-998.3138373618049,0.54,-1.020796632319973,0.5110231175814168
1492448011.6379735,-0.27899,2.0183917360107926,-8.059661914322767,-0.96029,-0.4217306529872586,-1026.1479934729887,0.545,-0.9787369756183311,0.5526681166892349
1492448011.6980004,-0.30902,2.0049296407981108,-39.18009213354952,-0.95106,-0.4710023249491966,-1021.2967660977863,0.55,-0.9519501199220382,0.5505325757259658
1492448011.7577753,-0.33874,1.9909279917407574,-67.87823584542676,-0.94088,-0.5154523247982921,-1005.5333193388334,0.555,-0.9269349782933176,0.5441969985853926
1492448011.8161974,-0.36812,1.9724828345054262,-103.74600612933911,-0.92978,-0.5686896813319592,-1012.5887732898566,0.56,-0.8919210455871989,0.5638838874054153
1492448011.8788874,-0.39715,1.9548737633591324,-133.34762445971782,-0.91775,-0.6139074133525734,-999.6924417881957,0.565,-0.8653914779669112,0.559684633926073
1492448011.9379368,-0.42578,1.9368686570675082,-160.36591472961652,-0.90483,-0.6559663059948817,-980.8050849766598,0.57,-0.8397356408644252,0.553810933350573
1492448011.994671,-0.45399,1.9046436962377167,-218.05144687983602,-0.89101,-0.7279745544344233,-1035.5388106760458,0.575,-0.7855894240596242,0.62054905640031
1492448012.054375,-0.48175,1.8801867617382788,-250.35207940727054,-0.87631,-0.7790118302019859,-1033.7761574774818,0.58,-0.7573198845571376,0.613591834852312
1492448012.114301,-0.50904,1.8624505962800912,-262.7881376302167,-0.86074,-0.8114427593944556,-987.8837978509516,0.585,-0.7405510987898487,0.5784998838230916
1492448012.1742382,-0.53583,1.8418357389591,-280.6024600493422,-0.84433,-0.8471871795380456,-955.3558048927569,0.59,-0.7148254020640259,0.570429209113053
1492448012.2348125,-0.56208,1.8138594441000735,-313.8367920774398,-0.82708,-0.8939419514661169,-952.9417383353106,0.595,-0.6785893280428406,0.5898903993511453
1492448012.2915456,-0.58779,1.7759953159145092,-366.67431682084583,-0.80902,-0.9536822405594296,-981.760363299354,0.6,-0.6314916558725154,0.6342968094581578
1492448012.3518758,-0.61291,1.7519103647069199,-380.3797599854282,-0.79016,-0.988519388621068,-947.7999221421221,0.605,-0.612701327002966,0.6016929237403863
1492448012.4103117,-0.63742,1.705352344624989,-446.00646711201955,-0.77051,-1.050549372641933,-982.6876479078389,0.61,-0.5564878664552513,0.6676065074409578
1492448012.4710178,-0.66131,1.6842003969758805,-443.2698380273419,-0.75011,-1.0762913507549805,-926.942534564117,0.615,-0.5467976486152315,0.6078449023358761
1492448012.5277314,-0.68455,1.6365411340716305,-504.0273654360992,-0.72897,-1.1331502729288538,-951.992598742728,0.62,-0.4906917332774623,0.6727112269598022
1492448012.5878813,-0.70711,1.599941520045517,-531.1898791232067,-0.70711,-1.174071811980745,-936.0784187027292,0.625,-0.460739799332738,0.6634187623337717
1492448012.6446052,-0.72897,1.558618481351641,-566.3720461559566,-0.68455,-1.2163747247937549,-925.3523212524419,0.63,-0.42240592589610504,0.6764429877981958
1492448012.7031448,-0.75011,1.5227825712767957,-584.286116400971,-0.66131,-1.2501690410357835,-895.6279071273833,0.635,-0.39338608809460496,0.6643284860657699
1492448012.7597923,-0.77051,1.4795941663440095,-617.5870002910425,-0.63742,-1.2875148156452878,-877.908500592171,0.64,-0.3544564798214007,0.6787407906043289
1492448012.8198195,-0.79016,1.4507201099236708,-612.8082987369986,-0.61291,-1.3108205595066957,-828.842397912904,0.645,-0.3352505861973438,0.6415794175206888
1492448012.8792908,-0.80902,1.417762126676814,-618.3311644742613,-0.58779,-1.335945723728679,-789.9583852875202,0.65,-0.3070946332551121,0.6316830568451148
1492448012.9378831,-0.82708,1.364948901385828,-670.5118712020492,-0.56208,-1.375552175855229,-790.2170238024148,0.655,-0.2566679406885104,0.6792159950836099
1492448012.9956138,-0.84433,1.322292941363604,-692.2699302351187,-0.53583,-1.4055747957299143,-767.606157312321,0.66,-0.22592851879164177,0.671089619500778
1492448013.054858,-0.86074,1.2828787159522668,-703.710275289416,-0.50904,-1.431084903396315,-736.9359123814418,0.665,-0.19600624983256631,0.6619268573705311
1492448013.1125772,-0.87631,1.2442597253464625,-711.8923994256534,-0.48175,-1.4544314002248748,-704.76411519601,0.67,-0.16621401867916852,0.6535917740757148
1492448013.1808445,-0.89101,1.2054303371732078,-719.6009922613064,-0.45399,-1.4762982769623456,-672.8996585583247,0.675,-0.13613202223243714,0.6470389847952008
1492448013.2482598,-0.90483,1.1562246791133786,-751.1181904511901,-0.42578,-1.5027047237602489,-655.649913207662,0.68,-0.09469217565198562,0.669964475166052
1492448013.3109372,-0.91775,1.112848755515793,-764.9875362592757,-0.39715,-1.5245251824294224,-629.5269039103977,0.685,-0.06328804397698029,0.6646818353989463
1492448013.3786802,-0.92978,1.0916575255343641,-724.3372329779037,-0.36812,-1.5336055304631788,-576.15627192408,0.69,-0.05497666922553224,0.6018108007026448
1492448013.445052,-0.94088,1.0679471292306466,-694.5337839702074,-0.33874,-1.5427213741139,-529.2294539996558,0.695,-0.03670519319766674,0.5719955609465975
1492448013.5059168,-0.95106,1.0216468962369842,-722.1140404869021,-0.30902,-1.5601279478452361,-507.65123727465937,0.7,0.00562573009298406,0.6066342926856768
