time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492453312.1793108,0.11914,1.379666164933352,207.97471559346434,-0.27533,0.32092270413694607,-183.0661282306246,0.435,-0.6263499660752343,0.3552589096698761
1492453312.2402256,0.11044,1.3851680185548385,196.3052331561674,-0.27893,0.31297748209496723,-180.18721081381562,0.44,-0.6060972201712103,0.3615397789872079
1492453312.2970216,0.10162,1.395495589961863,197.52608949450942,-0.28226,0.292696260500153,-207.048544282263,0.445,-0.5605204563112203,0.4309118021604186
1492453312.3552318,0.092705,1.4029194786288854,191.68187632529973,-0.28532,0.27725748911468634,-219.16952290912792,0.45,-0.5288918237780376,0.456347685001206
1492453312.415833,0.083697,1.406694452484977,177.8384916651106,-0.28809,0.2665555027635331,-218.55829661180667,0.455,-0.5212347408022997,0.4181037075601895
1492453312.4753964,0.074607,1.4146822437881783,175.68390286927283,-0.29057,0.2501542025888366,-231.60161112956035,0.46,-0.47815605837478525,0.4740394508943942
1492453312.5348275,0.065443,1.4200040077513074,167.43277928817685,-0.29278,0.24035194590858797,-227.3649797730998,0.465,-0.48091711883179533,0.4072827539906739
1492453312.5938315,0.056214,1.4259311356247626,161.6074034016102,-0.29469,0.22730960732137293,-231.35440784953357,0.47,-0.4520274705406764,0.42878954523696533
1492453312.6506772,0.04693,1.4355045026205693,165.1652795509528,-0.29631,0.20607371314579156,-254.39408503965237,0.475,-0.4262243953305882,0.43979733053584985
1492453312.71101,0.0376,1.4438759919512814,165.43510047527252,-0.29763,0.188527466721255,-265.89594424231433,0.48,-0.39896994102994343,0.45307798851330505
1492453312.7684782,0.028232,1.45086305506937,162.37362397934555,-0.29867,0.16998189525626217,-278.40876688063764,0.485,-0.4047397506743602,0.3813752123747218
1492453312.8298483,0.018837,1.4582025116806143,160.51669801147477,-0.29941,0.15228328219911116,-287.412320986197,0.49,-0.39490225060093653,0.35808806829632356
